State,Raw.Scientific.Name,Clean.Scientific.Name,Reg.Level,Accepted.Symbol,Native.Status
VT,Rhamnus cathartica,Rhamnus cathartica,Class B Noxious Weed,RHCA3,L48(I)CAN(I)
VT,Rhamnus frangula,Rhamnus frangula,Class B Noxious Weed,FRAL4,
VT,Trapa natans L,Trapa natans,Class B Noxious Weed,TRNA,L48(I)CAN(I)
VT,Vincetoxicum nigrum L,Vincetoxicum nigrum,Class B Noxious Weed,CYLO11,
VT,Acer platanoides L,Acer platanoides,Class B Noxious Weed,ACPL,L48(I)CAN(I)
VT,Acer ginnala,Acer ginnala,Class B Noxious Weed,ACGI,L48(I)CAN(I)
VT,Berberis thunbergii DC,Berberis thunbergii,Class B Noxious Weed,BETH,L48(I)CAN(I)
VT,Berberis vulgaris L,Berberis vulgaris,Class B Noxious Weed,BEVU,L48(I)CAN(I)
VT,Iris pseudocorus L,Iris pseudacorus,Class B Noxious Weed,IRPS,L48(I)CAN(I)
VT,Najas minor,Najas minor,Class B Noxious Weed,NAMI,L48(I)CAN(I)
VT,Euonymous alatus,Euonymus alatus,Class B Noxious Weed,EUAL13,L48(I)CAN(I)
WA,Abutilon theophrasti,Abutilon theophrasti,Class B,ABTH,L48(I)CAN(I)
WA,Acroptilon repens,Acroptilon repens,Class B,ACRE3,L48(I)CAN(I)
WA,Aegilops cylindrica,Aegilops cylindrica,Class C,AECY,L48(I)
WA,Ailanthus altissima,Ailanthus altissima,Class C,AIAL,L48(I)HI(I)CAN(I)
WA,Alhagi maurorum,Alhagi maurorum,Class B,ALMA12,L48(I)
WA,Alliaria petiolata,Alliaria petiolata,Class A,ALPE4,L48(I)AK(I)CAN(I)
WA,Alopecurus myosuroides,Alopecurus myosuroides,Class C,ALMY,L48(I)CAN(I)
WA,Amorpha fruticosa,Amorpha fruticosa,Class B,AMFR,L48(N)CAN(N)
WA,Anchusa arvensis,Anchusa arvensis,Class B,ANAR16,L48(I)CAN(I)
WA,Anchusa officinalis,Anchusa officinalis,Class B,ANOF,L48(I)CAN(I)
WA,Anthriscus sylvestris,Anthriscus sylvestris,Class B,ANSY,L48(I)CAN(I)GL(I)
WA,Artemisia absinthium,Artemisia absinthium,Class C,ARAB3,L48(I)CAN(I)
WA,Arum italicum,Arum italicum,Class C,ARIT,L48(I)
WA,Berberis vulgaris,Berberis vulgaris,Class C,BEVU,L48(I)CAN(I)
WA,Berteroa incana,Berteroa incana,Class B,BEIN2,L48(I)AK(I)CAN(I)
WA,Brachypodium sylvaticum,Brachypodium sylvaticum,Class A,BRSY,L48(I)
WA,Bryonia alba,Bryonia alba,Class B,BRAL4,L48(I)
WA,Buddleja davidii,Buddleja davidii,Class B,BUDA2,L48(I)HI(I)PR(I)CAN(I)
WA,Butomus umbellatus,Butomus umbellatus,Class A,BUUM,L48(I)CAN(I)
WA,Cabomba caroliniana,Cabomba caroliniana,Class B,CACA,L48(N)CAN(N)
WA,Cardaria draba,Cardaria draba,Class C,CADR,L48(I)CAN(I)
WA,Cardaria pubescens,Cardaria pubescens,Class C,CAPU6,L48(I)CAN(I)
WA,Carduus acanthoides,Carduus acanthoides,Class B,CAAC,L48(I)CAN(I)
WA,Carduus nutans,Carduus nutans,Class B,CANU4,L48(I)CAN(I)
WA,Carduus pycnocephalus,Carduus pycnocephalus,Class A,CAPY2,L48(I)HI(I)
WA,Carduus tenuiflorus,Carduus tenuiflorus,Class A,CATE2,L48(I)
WA,Cenchrus longispinus,Cenchrus longispinus,Class C,CELO3,L48(N)CAN(N)
WA,Centaurea calcitrapa,Centaurea calcitrapa,Class A,CECA2,L48(I)CAN(I)
WA,Centaurea diffusa,Centaurea diffusa,Class B,CEDI3,L48(I)CAN(I)
WA,Centaurea jacea,Centaurea jacea,Class B,CEJA,L48(I)CAN(I)GL(I)
WA,Centaurea macrocephala,Centaurea macrocephala,Class A,CEMA9,L48(I)CAN(I)
WA,Centaurea melitensis,Centaurea melitensis,Class B,CEME2,L48(I)HI(I)CAN(I)
WA,Centaurea nigra,Centaurea nigra,Class B,CENI2,L48(I)CAN(I)SPM(I)
WA,Centaurea nigrescens,Centaurea nigrescens,Class A,CENI3,L48(I)CAN(I)
WA,Centaurea solstitialis,Centaurea solstitialis,Class B,CESO3,L48(I)CAN(I)
WA,Centaurea stoebe,Centaurea stoebe,Class B,CEST8,L48(I)HI(I)CAN(I)
WA,Centaurea x moncktonii,Centaurea x moncktonii,Class B,CEMO6,L48(I)CAN(I)
WA,Chondrilla juncea,Chondrilla juncea,Class B,CHJU,L48(I)CAN(I)
WA,Cirsium arvense,Cirsium arvense,Class C,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WA,Cirsium vulgare,Cirsium vulgare,Class C,CIVU,L48(I)AK(I)HI(I)CAN(I)SPM(I)
WA,Clematis orientalis,Clematis orientalis,Class A,CLOR,L48(I)CAN(I)
WA,Clematis vitalba,Clematis vitalba,Class C,CLVI6,L48(I)CAN(I)
WA,Conium maculatum,Conium maculatum,Class B,COMA2,L48(I)CAN(I)
WA,Convolvulus arvensis,Convolvulus arvensis,Class C,COAR4,L48(I)HI(I)CAN(I)
WA,Cortaderia jubata,Cortaderia jubata,Class C,COJU2,L48(I)HI(I)
WA,Cortaderia selloana,Cortaderia selloana,Class C,COSE4,L48(I)
WA,Crupina vulgaris,Crupina vulgaris,Class A,CRVU2,L48(I)
WA,Cuscuta approximata,Cuscuta approximata,Class C,CUAP2,L48(I)CAN(I)
WA,Cynoglossum officinale,Cynoglossum officinale,Class B,CYOF,L48(I)CAN(I)
WA,Cyperus esculentus,Cyperus esculentus,Class B,CYES,"L48(I,N)HI(I)PR(I)VI(I)CAN(I)"
WA,Cytisus scoparius,Cytisus scoparius,Class B,CYSC4,L48(I)AK(I)HI(I)CAN(I)
WA,Daphne laureola,Daphne laureola,Class B,DALA11,L48(I)CAN(I)
WA,Daucus carota,Daucus carota,Class C,DACA6,L48(I)PR(I)CAN(I)SPM(I)
WA,Dipsacus fullonum,Dipsacus fullonum,Class C,DIFU2,L48(I)CAN(I)
WA,Echium vulgare,Echium vulgare,Class B,ECVU,L48(I)AK(I)CAN(W)SPM(I)
WA,Egeria densa,Egeria densa,Class B,EGDE,L48(I)HI(I)PR(I)CAN(W)
WA,Elaeagnus angustifolia,Elaeagnus angustifolia,Class C,ELAN,L48(I)CAN(I)
WA,Epilobium hirsutum,Epilobium hirsutum,Class B,EPHI,L48(I)CAN(I)
WA,Euphorbia esula,Euphorbia esula,Class B,EUES,L48(I)CAN(I)
WA,Euphorbia myrsinites,Euphorbia myrsinites,Class B,EUMY2,L48(I)CAN(I)
WA,Euphorbia oblongata,Euphorbia oblongata,Class A,EUOB4,L48(I)
WA,Ficaria verna,Ficaria verna,Class B,RAFI,
WA,Foeniculum vulgare,Foeniculum vulgare,Class B,FOVU,L48(I)HI(I)PR(I)VI(I)CAN(I)
WA,Galega officinalis,Galega officinalis,Class A,GAOF,L48(I)CAN(I)
WA,Genista monspessulana,Genista monspessulana,Class A,GEMO2,L48(I)
WA,Geranium lucidum,Geranium lucidum,Class B,GELU,L48(I)
WA,Geranium robertianum,Geranium robertianum,Class B,GERO,"L48(I,N)AK(I)CAN(N)SPM(N)"
WA,Glyceria maxima,Glyceria maxima,Class A,GLMA3,L48(I)CAN(I)
WA,Gypsophila paniculata,Gypsophila paniculata,Class C,GYPA,L48(I)CAN(I)
WA,Hedera helix 'Baltica',Hedera helix,Class C,HEHE,L48(I)HI(I)CAN(I)
WA,Hedera helix 'Pittsburgh',Hedera helix,Class C,HEHE,L48(I)HI(I)CAN(I)
WA,Hedera helix 'Star',Hedera helix,Class C,HEHE,L48(I)HI(I)CAN(I)
WA,Hedera hibernica 'Hibernica',Hedera hibernica,Class C,HEHI12,L48(I)
WA,Helianthus ciliaris,Helianthus ciliaris,Class A,HECI,L48(N)
WA,Hemizonia pungens,Hemizonia pungens,Class C,CEPUP6,
WA,Heracleum mantegazzianum,Heracleum mantegazzianum,Class A,HEMA17,L48(I)CAN(I)
WA,Hieracium atratum,Hieracium atratum,Class B,HIAT2,
WA,Hieracium aurantiacum,Hieracium aurantiacum,Class B,HIAU,L48(I)AK(I)CAN(I)SPM(I)
WA,Hieracium caespitosum,Hieracium caespitosum,Class B,HICA10,L48(I)CAN(I)
WA,Hieracium flagellare,Hieracium x flagellare,Class B,HIFL2,L48(I)CAN(I)
WA,Hieracium glomeratum,Hieracium glomeratum,Class B,HIGL3,L48(I)
WA,Hieracium lachenalii,Hieracium lachenalii,Class B,HILA8,L48(I)CAN(N)GL(N)
WA,Hieracium lactucella,Hieracium lactucella,Class B,HILA10,L48(I)CAN(I)
WA,Hieracium laevigatum,Hieracium laevigatum,Class B,HILA4,L48(N)
WA,Hieracium maculatum,Hieracium maculatum,Class B,HIMA3,L48(I)
WA,Hieracium murorum,Hieracium murorum,Class B,HIMU,L48(I)AK(I)CAN(I)GL(I)
WA,Hieracium pilosella,Hieracium pilosella,Class B,HIPI,L48(I)AK(I)CAN(I)SPM(I)
WA,Hieracium piloselloides,Hieracium piloselloides,Class B,HIPI2,L48(I)CAN(I)
WA,Hieracium sabaudum,Hieracium sabaudum,Class B,HISA4,L48(I)CAN(I)
WA,Hieracium x floribundum,Hieracium x floribundum,Class B,HIFL3,L48(I)CAN(I)SPM(I)
WA,Hydrilla verticillata,Hydrilla verticillata,Class A,HYVE3,L48(I)
WA,Hyoscyamus niger,Hyoscyamus niger,Class C,HYNI,L48(I)CAN(I)
WA,Hypericum perforatum,Hypericum perforatum,Class C,HYPE,L48(I)HI(I)CAN(I)SPM(I)
WA,Hypochaeris radicata,Hypochaeris radicata,Class C,HYRA3,L48(I)AK(I)HI(I)CAN(I)SPM(I)
WA,Impatiens capensis,Impatiens capensis,Class C,IMCA,L48(N)CAN(N)SPM(N)
WA,Impatiens glandulifera,Impatiens glandulifera,Class B,IMGL,L48(I)CAN(I)
WA,Impatiens parviflora,Impatiens parviflora,Class A,IMPA2,CAN(I)NA(I)
WA,Iris pseudacorus,Iris pseudacorus,Class C,IRPS,L48(I)CAN(I)
WA,Isatis tinctoria,Isatis tinctoria,Class A,ISTI,L48(I)CAN(W)
WA,Kochia scoparia,Kochia scoparia,Class B,BASC5,
WA,Lamiastrum galeobdolon,Lamiastrum galeobdolon,Class B,LAGA2,L48(I)
WA,Lepidium latifolium,Lepidium latifolium,Class B,LELA2,L48(I)CAN(I)
WA,Leucanthemum vulgare,Leucanthemum vulgare,Class C,LEVU,L48(I)AK(I)HI(I)CAN(I)SPM(I)
WA,Limnobium laevigatum,Limnobium laevigatum,Class A,LILA7,L48(I)PR(N)
WA,Linaria dalmatica ssp. dalmatica,Linaria dalmatica,Class B,LIDA,L48(I)CAN(I)
WA,Linaria vulgaris,Linaria vulgaris,Class C,LIVU2,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WA,Ludwigia hexapetala,Ludwigia hexapetala,Class B,LUGRH,
WA,Ludwigia peploides,Ludwigia peploides,Class A,LUPE5,"L48(I,N)PR(N)"
WA,Lysimachia vulgaris,Lysimachia vulgaris,Class B,LYVU,L48(I)CAN(I)
WA,Lythrum salicaria,Lythrum salicaria,Class B,LYSA2,L48(I)CAN(I)SPM(I)
WA,Lythrum virgatum,Lythrum virgatum,Class B,LYVI3,L48(I)
WA,Matricaria perforata,Matricaria perforata,Class C,TRPE21,
WA,Mirabilis nyctaginea,Mirabilis nyctaginea,Class A,MINY,L48(N)CAN(N)
WA,Myriophyllum aquaticum,Myriophyllum aquaticum,Class B,MYAQ2,L48(I)HI(I)CAN(I)
WA,Myriophyllum heterophyllum,Myriophyllum heterophyllum,Class A,MYHE2,L48(N)CAN(N)
WA,Myriophyllum spicatum,Myriophyllum spicatum,Class B,MYSP2,L48(I)AK(I)CAN(I)
WA,Nymphaea odorata,Nymphaea odorata,Class C,NYOD,L48(N)AK(I)PR(N)CAN(N)
WA,Nymphoides peltata,Nymphoides peltata,Class B,NYPE,L48(I)CAN(I)
WA,Onopordum acanthium,Onopordum acanthium,Class B,ONAC,L48(I)CAN(W)
WA,Phalaris arundinacea,Phalaris arundinacea,Class C,PHAR3,L48(N)AK(I)CAN(N)SPM(I)
WA,Phragmites australis,Phragmites australis,Class B,PHAU7,"L48(I,N)HI(I)CAN(N)"
WA,Picris hieracioides,Picris hieracioides,Class B,PIHI,"L48(I,N)AK(N)HI(I)CAN(I)"
WA,Polygonum cuspidatum,Polygonum cuspidatum,Class B,POCU6,L48(I)AK(I)CAN(I)SPM(I)
WA,Polygonum polystachyum,Polygonum polystachyum,Class B,POPO5,L48(I)CAN(I)SPM(I)
WA,Polygonum sachalinense,Polygonum sachalinense,Class B,POSA4,L48(I)AK(I)CAN(I)
WA,Polygonum x bohemicum,Polygonum x bohemicum,Class B,POBO10,CAN(I)NA(I)
WA,Potamogeton crispus,Potamogeton crispus,Class C,POCR3,L48(I)CAN(I)
WA,Potentilla recta,Potentilla recta,Class B,PORE5,L48(I)CAN(I)
WA,Pueraria montana var. lobata,Pueraria montana var. lobata,Class A,PUMOL,L48(I)HI(I)
WA,Rorippa austriaca,Rorippa austriaca,Class C,ROAU,L48(I)CAN(I)
WA,Rubus armeniacus,Rubus armeniacus,Class C,RUAR9,L48(I)HI(I)CAN(I)
WA,Rubus laciniatus,Rubus laciniatus,Class C,RULA,L48(I)CAN(I)
WA,Saccharum ravennae,Saccharum ravennae,Class B,SARA3,L48(I)
WA,Sagittaria graminea,Sagittaria graminea,Class B,SAGR,L48(N)CAN(N)
WA,Salvia aethiopis,Salvia aethiopis,Class A,SAAE,L48(I)
WA,Salvia pratensis,Salvia pratensis,Class A,SAPR2,L48(I)CAN(I)
WA,Salvia sclarea,Salvia sclarea,Class A,SASC2,L48(I)CAN(W)
WA,Schoenoplectus mucronatus,Schoenoplectus mucronatus,Class A,SCMU15,
WA,Secale cereale,Secale cereale,Class C,SECE,L48(I)AK(I)CAN(W)GL(W)
WA,Senecio jacobaea,Senecio jacobaea,Class B,SEJA,L48(I)CAN(I)SPM(I)
WA,Senecio vulgaris,Senecio vulgaris,Class C,SEVU,L48(I)AK(I)HI(I)CAN(I)GL(I)SPM(I)
WA,Silene latifolia ssp. alba,Silene latifolia,Class C,SILA21,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WA,Silene latifolia ssp. alba,Silene latifolia,Class C,SIVU,
WA,Silene latifolia ssp. alba,Silene latifolia,Class C,SILA21,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WA,Silene latifolia ssp. alba,Silene latifolia,Class C,SIVU,
WA,Silybum marianum,Silybum marianum,Class A,SIMA3,L48(I)CAN(I)
WA,Solanum elaeagnifolium,Solanum elaeagnifolium,Class A,SOEL,L48(N)HI(I)PR(N)
WA,Solanum rostratum,Solanum rostratum,Class C,SORO,L48(N)CAN(W)
WA,Soliva sessilis,Soliva sessilis,Class C,SOSE2,L48(I)HI(I)CAN(I)
WA,Sonchus arvensis ssp. arvensis,Sonchus arvensis,Class C,SOAR2,L48(I)AK(I)CAN(I)SPM(I)
WA,Sorghum halepense,Sorghum halepense,Class A,SOHA,L48(I)HI(I)PR(I)CAN(I)
WA,Spartina alterniflora,Spartina alterniflora,Class A,SPAL,L48(N)CAN(N)
WA,Spartina anglica,Spartina anglica,Class A,SPAN5,L48(I)CAN(I)
WA,Spartina densiflora,Spartina densiflora,Class A,SPDE2,L48(I)CAN(I)
WA,Spartina patens,Spartina patens,Class A,SPPA,L48(N)PR(N)VI(N)CAN(N)
WA,Spartium junceum,Spartium junceum,Class A,SPJU2,L48(I)HI(I)
WA,Sphaerophysa salsula,Sphaerophysa salsula,Class C,SPSA3,L48(I)CAN(I)
WA,Taeniatherum caput-medusae,Taeniatherum caput-medusae,Class C,TACA8,L48(I)
WA,Tamarix ramosissima,Tamarix ramosissima,Class B,TARA,L48(I)
WA,Tanacetum vulgare,Tanacetum vulgare,Class C,TAVU,L48(I)AK(I)HI(I)CAN(I)SPM(I)
WA,Thymelaea passerina,Thymelaea passerina,Class B,THPA7,L48(I)CAN(N)
WA,Tribulus terrestris,Tribulus terrestris,Class B,TRTE,L48(I)HI(I)CAN(W)
WA,Tussilago farfara,Tussilago farfara,Class B,TUFA,L48(I)CAN(I)SPM(I)
WA,Typha angustifolia,Typha angustifolia,Class C,TYAN,"L48(I,N)CAN(N)"
WA,T. domingensis,Typha domingensis,Class C,TYDO,L48(N)HI(I)PR(N)VI(N)
WA,T. minima,Typha minima,Class C,,
WA,T. x glauca,Typha x glauca,Class C,TYGL,L48(N)CAN(N)
WA,Ulex europaeus,Ulex europaeus,Class B,ULEU,L48(I)HI(I)CAN(I)
WA,Ventenata dubia,Ventenata dubia,Class C,VEDU,L48(I)CAN(I)
WA,Xanthium spinosum,Xanthium spinosum,Class C,XASP2,L48(I)CAN(I)
WA,Zostera japonica,Zostera japonica,Class C,NAJA5,
WA,Zygophyllum fabago,Zygophyllum fabago,Class A,ZYFA,L48(I)
WI,Abutilon theophrasti,Abutilon theophrasti,Restricted Noxious Weed Seed,ABTH,L48(I)CAN(I)
WI,Acer tataricum subsp. ginnala,Acer tataricum,Restricted,ACTA80,L48(I)
WI,Achyranthes japonica,Achyranthes japonica,Prohibited,ACJA,L48(I)
WI,Aegopodium podagraria,Aegopodium podagraria,Restricted,AEPO,L48(I)CAN(I)SPM(I)
WI,Agropyron repens,Agropyron repens,Restricted Noxious Weed Seed,ELRE4,
WI,Ailanthus altissima,Ailanthus altissima,Restricted,AIAL,L48(I)HI(I)CAN(I)
WI,Akebia quinata,Akebia quinata,Prohibited,AKQU,L48(I)
WI,Alliaria petiolata,Alliaria petiolata,Restricted,ALPE4,L48(I)AK(I)CAN(I)
WI,Alnus glutinosa,Alnus glutinosa,Restricted,ALGL2,L48(I)CAN(I)
WI,Amaranthus palmeri,Amaranthus palmeri,Prohibited Noxious Weed Seed,AMPA,L48(N)CAN(I)
WI,Amaranthus tuberculatus,Amaranthus tuberculatus,Prohibited Noxious Weed Seed,AMTU,L48(N)CAN(N)
WI,Ambrosia trifida,Ambrosia trifida,Restricted Noxious Weed Seed,AMTR,L48(N)CAN(N)
WI,Ampelopsis brevipedunculata,Ampelopsis brevipedunculata,Prohibited,AMBR7,L48(I)
WI,Anthriscus sylvestris,Anthriscus sylvestris,Split-Listed,ANSY,L48(I)CAN(I)GL(I)
WI,Artemisia absinthium,Artemisia absinthium,Restricted,ARAB3,L48(I)CAN(I)
WI,Arundo donax,Arundo donax,Prohibited,ARDO4,L48(I)HI(I)PR(I)VI(I)
WI,Avena fatua,Avena fatua,Restricted Noxious Weed Seed,AVFA,L48(I)AK(I)HI(I)CAN(I)
WI,Azolla pinnata,Azolla pinnata,Prohibited,AZPI,L48(I)
WI,Berberis thunbergii,Berberis thunbergii,Restricted,BETH,L48(I)CAN(I)
WI,Berberis vulgaris,Berberis vulgaris,Prohibited,BEVU,L48(I)CAN(I)
WI,Berteroa incana,Berteroa incana,Restricted Noxious Weed Seed,BEIN2,L48(I)AK(I)CAN(I)
WI,Bunias orientalis,Bunias orientalis,Split-Listed,BUOR,L48(I)CAN(I)
WI,Butomus umbellatus,Butomus umbellatus,Restricted,BUUM,L48(I)CAN(I)
WI,Cabomba caroliniana,Cabomba caroliniana,Prohibited,CACA,L48(N)CAN(N)
WI,Campanula rapunculoides,Campanula rapunculoides,Restricted,CARA,L48(I)AK(I)CAN(I)
WI,Caragana arborescens,Caragana arborescens,Restricted,CAAR18,L48(I)AK(I)CAN(I)
WI,Cardamine impatiens,Cardamine impatiens,Prohibited,CAIM,L48(I)CAN(I)
WI,Carduus acanthoides,Carduus acanthoides,Restricted,CAAC,L48(I)CAN(I)
WI,Carduus nutans,Carduus nutans,Restricted,CANU4,L48(I)CAN(I)
WI,Celastrus loeseneri,Celastrus loeseneri,Prohibited,,
WI,Celastrus orbiculatus,Celastrus orbiculatus,Restricted,CEOR7,L48(I)CAN(I)
WI,Centaurea biebersteinii,Centaurea biebersteinii,Restricted,CESTM,
WI,Centaurea maculosa,Centaurea maculosa,Restricted,CESTM,
WI,Centaurea stoebe,Centaurea stoebe,Restricted,CEST8,L48(I)HI(I)CAN(I)
WI,Centaurea diffusa,Centaurea diffusa,Prohibited,CEDI3,L48(I)CAN(I)
WI,Centaurea jacea,Centaurea jacea,Restricted,CEJA,L48(I)CAN(I)GL(I)
WI,Centaurea maculosa,Centaurea maculosa,Prohibited Noxious Weed Seed,CESTM,
WI,Centaurea nigra,Centaurea nigra,Restricted,CENI2,L48(I)CAN(I)SPM(I)
WI,Centaurea nigrescens,Centaurea nigrescens,Restricted,CENI3,L48(I)CAN(I)
WI,Centaurea picris,Centaurea picris,Prohibited Noxious Weed Seed,ACRE3,
WI,Centaurea repens,Centaurea repens,Prohibited,ACRE3,
WI,Centaurea solstitialis,Centaurea solstitialis,Prohibited,CESO3,L48(I)CAN(I)
WI,Chelidonium majus,Chelidonium majus,Restricted,CHMA2,L48(I)CAN(I)
WI,Cirsium arvense,Cirsium arvense,Restricted,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WI,Cirsium arvense,Cirsium arvense,Prohibited Noxious Weed Seed,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
WI,Cirsium palustre,Cirsium palustre,Split-Listed,CIPA6,L48(I)CAN(W)SPM(W)
WI,Conium maculatum,Conium maculatum,Split-Listed,COMA2,L48(I)CAN(I)
WI,Convolvulus arvensis,Convolvulus arvensis,Prohibited Noxious Weed Seed,COAR4,L48(I)HI(I)CAN(I)
WI,Coronilla varia,Coronilla varia,Restricted,SEVA4,
WI,Coronilla varia,Coronilla varia,Restricted,SEVA4,
WI,Coronilla varia,Coronilla varia,Restricted,SEVA4,
WI,Coronilla varia,Coronilla varia,Restricted,SEVA4,
WI,Crassula helmsii,Crassula helmsii,Prohibited,CRHE5,
WI,Cuscuta spp.,Cuscuta spp.,Restricted Noxious Weed Seed,NA,
WI,Cynoglossum officinale,Cynoglossum officinale,Restricted,CYOF,L48(I)CAN(I)
WI,Cytisus scoparius,Cytisus scoparius,Prohibited,CYSC4,L48(I)AK(I)HI(I)CAN(I)
WI,Digitalis lanata,Digitalis lanata,Prohibited,DILA3,L48(I)CAN(I)
WI,Dioscorea batatas,Dioscorea batatas,Prohibited,DIOP,
WI,Dioscorea polystacha,Dioscorea macrostachya,Prohibited,DIMA15,
WI,Dioscorea oppositifolia,Dioscorea oppositifolia,Prohibited,DIOP,L48(I)
WI,Dipsacus laciniatus,Dipsacus laciniatus,Restricted,DILA4,L48(I)CAN(I)
WI,Dipsacus sylvestris,Dipsacus sylvestris,Restricted,DIFU2,
WI,Dipsacus fullonum,Dipsacus fullonum,Restricted,DIFU2,L48(I)CAN(I)
WI,Egeria densa,Egeria densa,Prohibited,EGDE,L48(I)HI(I)PR(I)CAN(W)
WI,Eichhornia azurea,Eichhornia azurea,Prohibited,EIAZ2,L48(I)PR(I)
WI,Eichhornia crassipes,Eichhornia crassipes,Prohibited,EICR,L48(I)HI(I)PR(I)VI(I)CAN(W)
WI,Elaeagnus angustifolia,Elaeagnus angustifolia,Restricted,ELAN,L48(I)CAN(I)
WI,Elaeagnus umbellata,Elaeagnus umbellata,Restricted,ELUM,L48(I)HI(I)CAN(I)
WI,Epilobium hirsutum,Epilobium hirsutum,Split-Listed,EPHI,L48(I)CAN(I)
WI,Epipactis helleborine,Epipactis helleborine,Restricted,EPHE,L48(I)CAN(I)
WI,Eriochloa villosa,Eriochloa villosa,Prohibited Noxious Weed Seed,ERVI3,L48(I)
WI,Euonymus alatus,Euonymus alatus,Restricted,EUAL13,L48(I)CAN(I)
WI,Euphorbia cyparissias,Euphorbia cyparissias,Restricted,EUCY2,L48(I)CAN(I)
WI,Euphorbia esula,Euphorbia esula,Restricted,EUES,L48(I)CAN(I)
WI,Euphorbia esula,Euphorbia esula,Prohibited Noxious Weed Seed,EUES,L48(I)CAN(I)
WI,Fallopia japonica,Fallopia japonica,Restricted,POCU6,
WI,Polygonum cuspidatum,Polygonum cuspidatum,Restricted,POCU6,L48(I)AK(I)CAN(I)SPM(I)
WI,Fallopia sachalinensis,Fallopia sachalinensis,Prohibited,POSA4,
WI,Polygonum sachalinense,Polygonum sachalinense,Prohibited,POSA4,L48(I)AK(I)CAN(I)
WI,Fallopia x bohemicum,Fallopia x bohemica,Prohibited,POBO10,
WI,F. x bohemica,Fallopia x bohemica,Prohibited,POBO10,
WI,Polygonum x bohemicum,Polygonum x bohemicum,Prohibited,POBO10,CAN(I)NA(I)
WI,Filipendula ulmaria,Filipendula ulmaria,Restricted,FIUL,L48(I)CAN(I)SPM(I)
WI,Galeopsis tetrahit,Galeopsis tetrahit,Restricted,GATE2,L48(I)AK(I)CAN(I)SPM(I)
WI,Galium mollugo,Galium mollugo,Restricted,GAMO,L48(I)CAN(I)GL(I)SPM(I)
WI,Glossostigma cleistanthum,Glossostigma cleistanthum,Prohibited,GLCL3,L48(I)
WI,Glyceria maxima,Glyceria maxima,Split-Listed,GLMA3,L48(I)CAN(I)
WI,Heracleum mantegazzianum,Heracleum mantegazzianum,Prohibited,HEMA17,L48(I)CAN(I)
WI,Hesperis matronalis,Hesperis matronalis,Restricted,HEMA3,L48(I)AK(I)CAN(I)
WI,Humulus japonicus,Humulus japonicus,Split-Listed,HUJA,L48(I)CAN(I)
WI,Hydrilla verticillata,Hydrilla verticillata,Prohibited,HYVE3,L48(I)
WI,Hydrocharis morsus−ranae,Hydrocharis morsus-ranae,Prohibited,HYMO6,L48(I)CAN(I)
WI,Hydrocotyle ranunculoides,Hydrocotyle ranunculoides,Prohibited,HYRA,L48(N)
WI,Hygrophila polysperma,Hygrophila polysperma,Prohibited,HYPO3,L48(I)
WI,Impatiens balfourii,Impatiens balfourii,Restricted,IMBA2,L48(I)
WI,Impatiens glandulifera,Impatiens glandulifera,Prohibited,IMGL,L48(I)CAN(I)
WI,Ipomoea aquatica,Ipomoea aquatica,Prohibited,IPAQ,L48(I)HI(I)PR(I)
WI,Iris pseudacorus,Iris pseudacorus,Restricted,IRPS,L48(I)CAN(I)
WI,Knautia arvensis,Knautia arvensis,Restricted,KNAR,L48(I)CAN(I)
WI,Lagarosiphon major,Lagarosiphon major,Prohibited,LAMA15,
WI,Lepidium latifolium,Lepidium latifolium,Prohibited,LELA2,L48(I)CAN(I)
WI,Lespedeza cuneata,Lespedeza cuneata,Prohibited,LECU,L48(I)HI(I)CAN(I)
WI,Lespedeza sericea,Lespedeza sericea,Prohibited,LECU,
WI,Leymus arenarius,Leymus arenarius,Split-Listed,LEAR11,L48(I)CAN(I)GL(I)
WI,Elymus arenarius,Elymus arenarius,Split-Listed,LEAR11,
WI,Limnophila sessiliflora,Limnophila sessiliflora,Prohibited,LISE3,L48(I)
WI,Linaria dalmatica,Linaria dalmatica,Split-Listed,LIDA,L48(I)CAN(I)
WI,Lonicera japonica,Lonicera japonica,Prohibited,LOJA,L48(I)HI(I)PR(I)CAN(I)
WI,Lonicera maackii,Lonicera maackii,Split-Listed,LOMA6,L48(I)CAN(I)
WI,Lonicera morrowii,Lonicera morrowii,Restricted,LOMO2,L48(I)CAN(I)
WI,Lonicera tatarica,Lonicera tatarica,Restricted,LOTA,L48(I)AK(I)CAN(I)
WI,Lonicera x bella,Lonicera x bella,Restricted,LOBE,L48(I)CAN(I)
WI,Lysimachia nummularia ornummelaria,Lysimachia nummularia ornummelaria,Restricted,,
WI,Lysimachia vulgaris,Lysimachia vulgaris,Restricted,LYVU,L48(I)CAN(I)
WI,Lythrum salicaria,Lythrum salicaria,Restricted,LYSA2,L48(I)CAN(I)SPM(I)
WI,Lythrum virgatum,Lythrum virgatum,Prohibited,LYVI3,L48(I)
WI,Microstegium vimineum,Microstegium vimineum,Prohibited,MIVI,L48(I)PR(I)
